0.02, 0.01, -0.03, -0.02, -0.01, 1.00, -0.29, -0.32, 0.90, 1.29, -0.12, 154.21

-0.02, 0.01, -0.13, -0.01, 0.02, 1.00, -0.29, -0.32, 0.90, 1.65, -0.17, 154.36

-0.02, 0.01, -0.16, -0.01, 0.00, 1.00, -0.28, -0.31, 0.91, 1.67, -0.48, 154.52

-0.01, 0.01, -0.28, -0.02, 0.02, 1.00, -0.28, -0.31, 0.91, 2.11, -0.46, 154.81

-0.00, -0.00, -0.39, -0.01, 0.01, 1.00, -0.28, -0.31, 0.91, 1.92, -0.50, 155.20

0.12, 0.01, -0.89, -0.00, 0.02, 1.00, -0.29, -0.29, 0.91, 2.16, -0.70, 156.28

0.08, 0.01, -1.37, -0.02, 0.02, 1.00, -0.29, -0.29, 0.91, 2.24, -0.50, 157.86

0.06, 0.01, -1.42, -0.01, -0.00, 1.00, -0.32, -0.32, 0.89, 1.23, -0.34, 159.39

0.05, 0.02, -1.75, -0.01, -0.03, 1.00, -0.32, -0.32, 0.89, 0.13, -0.41, 161.27

0.06, 0.03, -2.34, -0.05, 0.01, 1.00, -0.32, -0.32, 0.89, 0.51, 0.25, 163.81

-0.04, 0.00, -1.85, -0.02, 0.06, 1.00, -0.34, -0.28, 0.90, 2.07, -0.10, 165.86

-0.05, 0.00, -1.46, -0.01, -0.04, 1.00, -0.34, -0.28, 0.90, 0.25, -0.63, 167.30

0.02, 0.02, -2.06, -0.02, -0.04, 1.00, -0.34, -0.28, 0.90, -0.76, -0.54, 169.50

-0.02, 0.02, -2.11, -0.04, -0.00, 1.00, -0.37, -0.27, 0.89, -0.19, 0.17, 171.91

-0.01, 0.01, -1.92, -0.01, -0.00, 1.00, -0.37, -0.27, 0.89, -0.12, -0.38, 173.90

0.04, 0.03, -2.48, -0.06, -0.04, 1.00, -0.42, -0.23, 0.88, -0.70, 0.99, 176.79

-0.08, 0.01, -1.86, -0.01, 0.02, 1.00, -0.42, -0.23, 0.88, 0.22, 0.27, 178.84

-0.07, -0.00, -1.69, 0.02, 0.08, 1.00, -0.42, -0.23, 0.88, 1.72, -0.71, -179.45

0.01, 0.03, -1.58, -0.03, -0.01, 1.00, -0.41, -0.14, 0.90, 1.14, -0.42, -177.60

-0.00, 0.00, -1.20, -0.01, 0.01, 1.00, -0.41, -0.14, 0.90, 1.16, -0.61, -176.24

0.09, 0.02, -1.98, -0.04, 0.01, 1.00, -0.41, -0.14, 0.90, 1.01, -0.13, -174.04

-0.01, 0.00, -1.03, -0.02, 0.03, 1.00, -0.44, -0.13, 0.89, 1.35, -0.15, -172.89

-0.02, -0.01, -1.48, 0.03, 0.03, 1.00, -0.44, -0.13, 0.89, 1.46, -1.28, -171.32

0.13, 0.02, -2.29, -0.04, -0.03, 1.00, -0.43, -0.08, 0.90, 0.23, -0.32, -168.59

0.05, 0.01, -1.74, 0.00, -0.02, 1.00, -0.46, -0.08, 0.89, -0.21, -0.56, -166.50

0.05, 0.01, -1.64, -0.01, 0.00, 1.00, -0.46, -0.08, 0.89, 0.04, -0.44, -164.57

0.08, 0.03, -1.44, -0.02, -0.03, 1.00, -0.47, -0.02, 0.88, -0.36, 0.04, -162.67

0.02, 0.02, -1.52, -0.00, -0.02, 1.00, -0.47, -0.02, 0.88, -0.41, -0.28, -160.73

0.00, 0.03, -1.73, -0.04, -0.02, 1.00, -0.47, -0.02, 0.88, -0.40, 0.33, -158.64

-0.03, 0.02, -1.40, -0.03, -0.03, 1.00, -0.46, 0.02, 0.89, -0.47, 0.31, -156.79

